wdpa_id,date,population
30604,2008-01-01,2284.88228785992
30605,2008-01-01,24070.5708094239
30606,2008-01-01,742.883624911308
30614,2008-01-01,8403.79101133347
30618,2008-01-01,90909.335137248
67670,2008-01-01,10.0779868736718
102817,2008-01-01,700.857677221298
102910,2008-01-01,2068.91071891785
107569,2008-01-01,7888.63701207936
115079,2008-01-01,1229.30160164833
116297,2008-01-01,1295.61490368843
220034,2008-01-01,613.979601929044
301932,2008-01-01,960.285080909729
302086,2008-01-01,319.96994972229
306780,2008-01-01,562.296138091712
342347,2008-01-01,430.938832603395
902858,2008-01-01,58536.4273329973
197,2009-01-01,3148.81122326851
227,2009-01-01,21350.9807166552
3305,2009-01-01,5007.56709074974
3306,2009-01-01,1799.78631347418
3307,2009-01-01,3760.40054237843
3311,2009-01-01,1773.65838932991
3314,2009-01-01,2087.71021276712
12226,2009-01-01,3791.69316148758
12229,2009-01-01,1686.4960693121
12241,2009-01-01,910.409966230392
12570,2009-01-01,411.764614105225
12572,2009-01-01,586.314464569092
20224,2009-01-01,4416.41393202543
20230,2009-01-01,2370.38405299187
28850,2009-01-01,445.819548726082
30604,2009-01-01,2456.4079837203
30605,2009-01-01,25376.1459690332
30606,2009-01-01,800.220000982285
30614,2009-01-01,8204.55505180359
30618,2009-01-01,94786.1816374063
67670,2009-01-01,10.8611910149484
102817,2009-01-01,759.307254493237
102910,2009-01-01,2147.85517930984
107569,2009-01-01,8020.89714846015
115079,2009-01-01,1290.86607599258
116297,2009-01-01,1319.19162535667
220034,2009-01-01,645.985543625909
301932,2009-01-01,912.874205589294
302086,2009-01-01,331.90208530426
306780,2009-01-01,595.549389669439
342347,2009-01-01,445.414783366956
902858,2009-01-01,59615.9676745534
197,2010-01-01,3155.5975356102
227,2010-01-01,22102.7152224121
3305,2010-01-01,4624.30999493599
3306,2010-01-01,1718.56251049042
3307,2010-01-01,3560.1476174593
3311,2010-01-01,1639.57012176514
3314,2010-01-01,2027.17257618904
12226,2010-01-01,3469.47880125046
12229,2010-01-01,1477.31082832813
12241,2010-01-01,883.721053719521
12570,2010-01-01,420.323700904846
12572,2010-01-01,609.136516571045
20224,2010-01-01,3946.2629417181
20230,2010-01-01,2305.13322275877
28850,2010-01-01,443.43955218792
30604,2010-01-01,2465.32986390591
30605,2010-01-01,26187.765147686
30606,2010-01-01,816.653286457062
30614,2010-01-01,8518.48504090309
30618,2010-01-01,98199.5718493462
67670,2010-01-01,9.58434440354193
102817,2010-01-01,757.988766491413
102910,2010-01-01,2383.76860141754
107569,2010-01-01,8037.47615677118
115079,2010-01-01,1299.46556472778
116297,2010-01-01,1253.04203486443
220034,2010-01-01,687.083451256673
301932,2010-01-01,863.981961250305
302086,2010-01-01,375.843558311462
306780,2010-01-01,581.53174084099
342347,2010-01-01,443.839284283051
902858,2010-01-01,61798.0883227885
197,2011-01-01,3244.13316226006
227,2011-01-01,22547.1936755617
3305,2011-01-01,4544.27126789093
3306,2011-01-01,1812.81215918064
3307,2011-01-01,3444.80114412308
3311,2011-01-01,1645.43525385857
3314,2011-01-01,2200.31763327122
12226,2011-01-01,3593.58790040016
12229,2011-01-01,1763.15976369381
12241,2011-01-01,961.620685577393
12570,2011-01-01,471.219073295593
12572,2011-01-01,942.931196212769
20224,2011-01-01,3829.23448330164
20230,2011-01-01,2597.77990198135
28850,2011-01-01,511.787733078003
30604,2011-01-01,2482.7469920516
30605,2011-01-01,25567.5777331591
30606,2011-01-01,831.078010320663
30614,2011-01-01,10036.8760659695
30618,2011-01-01,102122.007706046
67670,2011-01-01,10.5090597932722
102817,2011-01-01,759.150059878826
102910,2011-01-01,2340.54942798615
107569,2011-01-01,8122.15500766039
115079,2011-01-01,1307.46431565285
116297,2011-01-01,1228.44641900063
220034,2011-01-01,729.095425169799
301932,2011-01-01,829.003021240234
302086,2011-01-01,424.379328727722
306780,2011-01-01,594.303342816419
342347,2011-01-01,441.637697669386
902858,2011-01-01,63250.77809605
197,2012-01-01,3969.43355107307
227,2012-01-01,23107.9662003119
3305,2012-01-01,5345.7944290638
3306,2012-01-01,1863.48408812284
3307,2012-01-01,3742.29272937775
3311,2012-01-01,1684.38210177422
3314,2012-01-01,2156.16879022121
12226,2012-01-01,3950.3718624115
12229,2012-01-01,1721.6879825592
12241,2012-01-01,872.59382045269
