wdpa_id,date,monthly_sum_frp_gw,monthly_fires
20230,2016-02-01,8.4,1
30605,2016-02-01,500.5,29
30606,2016-02-01,7.4,1
30614,2016-02-01,24.4,3
30618,2016-02-01,703.7,45
67670,2016-02-01,19.8,2
102910,2016-02-01,306.6,15
107569,2016-02-01,121.6,13
115079,2016-02-01,38.3,4
306780,2016-02-01,5,1
902858,2016-02-01,67.7,6
197,2016-03-01,303.8,10
227,2016-03-01,602.8,20
3306,2016-03-01,303.7,8
3311,2016-03-01,113.7,4
3314,2016-03-01,465.8,12
12226,2016-03-01,14.9,1
12229,2016-03-01,20.1,1
12570,2016-03-01,802.2,29
12572,2016-03-01,684.8,28
20224,2016-03-01,115.8,8
20230,2016-03-01,922.8,24
28850,2016-03-01,189.3,6
30604,2016-03-01,14.2,1
30605,2016-03-01,3189.3,106
30606,2016-03-01,473.2,17
30614,2016-03-01,2115.5,59
30618,2016-03-01,10728.3,300
67670,2016-03-01,129.9,7
102910,2016-03-01,1086,32
107569,2016-03-01,890.4,38
115079,2016-03-01,988.4,32
116297,2016-03-01,356.1,7
220034,2016-03-01,3.5,1
302086,2016-03-01,490.9,15
306780,2016-03-01,282.3,9
342347,2016-03-01,101.1,6
902858,2016-03-01,2114.5,67
197,2016-04-01,1234.4,28
227,2016-04-01,3275.6,103
3305,2016-04-01,237.7,6
3306,2016-04-01,511,11
3307,2016-04-01,152.8,10
3311,2016-04-01,183.4,9
3314,2016-04-01,1531.5,46
12226,2016-04-01,473.9,18
12229,2016-04-01,223.5,5
12241,2016-04-01,7,1
12570,2016-04-01,1113.4,32
12572,2016-04-01,981.8,32
20224,2016-04-01,2708.4,102
20230,2016-04-01,4870.8,63
28850,2016-04-01,239.9,13
30604,2016-04-01,304,9
30605,2016-04-01,7772.7,218
30606,2016-04-01,1085.9,26
30614,2016-04-01,6487.1,133
30618,2016-04-01,24505.7,591
67670,2016-04-01,280.4,10
102910,2016-04-01,3122.9,83
107569,2016-04-01,1887.7,67
115079,2016-04-01,989.1,36
116297,2016-04-01,2869.1,38
301932,2016-04-01,66.2,3
302086,2016-04-01,1711.4,16
306780,2016-04-01,1882.9,55
342347,2016-04-01,208.9,8
902858,2016-04-01,15150.6,253
197,2016-05-01,533.8,23
227,2016-05-01,3563.5,123
3305,2016-05-01,433.1,22
3306,2016-05-01,223.6,10
3307,2016-05-01,1411.8,26
3311,2016-05-01,925.6,29
3314,2016-05-01,1059.1,41
12226,2016-05-01,740.8,24
12229,2016-05-01,145.5,4
12241,2016-05-01,142.7,3
12570,2016-05-01,546.1,21
12572,2016-05-01,569.2,23
20224,2016-05-01,19328.2,139
20230,2016-05-01,1938.4,45
28850,2016-05-01,587.1,15
30604,2016-05-01,23.7,2
30605,2016-05-01,10103.5,291
30606,2016-05-01,1731.1,56
30614,2016-05-01,4261.5,122
30618,2016-05-01,18668.2,588
67670,2016-05-01,3214.2,102
102910,2016-05-01,1864.8,62
107569,2016-05-01,3641.7,117
115079,2016-05-01,689,28
116297,2016-05-01,1184.1,29
220034,2016-05-01,199,8
301932,2016-05-01,300,12
302086,2016-05-01,530.2,19
306780,2016-05-01,4419.3,62
342347,2016-05-01,2116.6,80
902858,2016-05-01,14894.7,364
197,2016-06-01,67.9,5
227,2016-06-01,83.7,7
3305,2016-06-01,252.1,11
3306,2016-06-01,61,2
3307,2016-06-01,163.4,5
3311,2016-06-01,152.4,5
3314,2016-06-01,81.1,4
12226,2016-06-01,192,7
12229,2016-06-01,11.4,1
12241,2016-06-01,31.9,2
12570,2016-06-01,170.7,6
12572,2016-06-01,123.9,6
20224,2016-06-01,1261.6,42
20230,2016-06-01,233.7,10
28850,2016-06-01,154.4,4
30604,2016-06-01,35,2
30605,2016-06-01,146.2,11
30606,2016-06-01,264.3,11
30614,2016-06-01,376.4,17
30618,2016-06-01,2218.1,69
67670,2016-06-01,44.9,4
102910,2016-06-01,168.6,6
107569,2016-06-01,139.2,11
115079,2016-06-01,136.7,7
116297,2016-06-01,237.5,10
301932,2016-06-01,112.1,5
302086,2016-06-01,18.7,1
306780,2016-06-01,120.8,7
342347,2016-06-01,234.2,8
902858,2016-06-01,1076.9,44
3305,2016-07-01,609.9,17
3314,2016-07-01,7.5,1
12226,2016-07-01,23.4,1
20230,2016-07-01,471.7,15
30605,2016-07-01,35.1,3
30614,2016-07-01,134.6,7
30618,2016-07-01,163.8,10
107569,2016-07-01,109.7,5
301932,2016-07-01,609.9,17
306780,2016-07-01,32.5,2
342347,2016-07-01,65,4
902858,2016-07-01,142.6,8
227,2016-08-01,89.2,10
3307,2016-08-01,10.4,1
12226,2016-08-01,10.6,1
20224,2016-08-01,93.3,6
20230,2016-08-01,30.3,1
30605,2016-08-01,28,3
30614,2016-08-01,30.3,1
30618,2016-08-01,83.5,4
67670,2016-08-01,97.8,6
102910,2016-08-01,8.4,1
107569,2016-08-01,46.4,5
342347,2016-08-01,16.5,2
902858,2016-08-01,52.1,3
227,2016-09-01,19.6,1
3314,2016-09-01,13.6,1
12572,2016-09-01,39.9,1
20224,2016-09-01,12.8,2
20230,2016-09-01,13.6,1
30605,2016-09-01,13.8,2
30614,2016-09-01,49.4,3
30618,2016-09-01,232.5,10
102910,2016-09-01,131.8,3
107569,2016-09-01,9.1,1
342347,2016-09-01,31.3,3
902858,2016-09-01,36.2,3
197,2016-10-01,5.5,1
227,2016-10-01,40.2,6
3311,2016-10-01,12.6,1
3314,2016-10-01,20.6,2
12241,2016-10-01,12.6,1
12570,2016-10-01,40.9,4
12572,2016-10-01,24.6,3
20224,2016-10-01,119.1,2
30605,2016-10-01,75.6,6
30614,2016-10-01,6.4,1
30618,2016-10-01,134.7,13
67670,2016-10-01,4.8,1
107569,2016-10-01,28.9,3
115079,2016-10-01,34.6,3
342347,2016-10-01,14.5,1
902858,2016-10-01,50.8,7
227,2016-11-01,18,3
3314,2016-11-01,46.5,1
12572,2016-11-01,14,2
20224,2016-11-01,122,6
20230,2016-11-01,46.5,1
30605,2016-11-01,207.5,13
30614,2016-11-01,93,2
30618,2016-11-01,314,28
102910,2016-11-01,8.2,1
107569,2016-11-01,54.3,4
115079,2016-11-01,14,2
302086,2016-11-01,14,2
342347,2016-11-01,167.2,9
902858,2016-11-01,46.5,1
227,2016-12-01,28.9,2
3306,2016-12-01,14.9,1
3311,2016-12-01,59.9,3
12572,2016-12-01,13.8,2
20224,2016-12-01,33.2,2
20230,2016-12-01,14.9,1
30605,2016-12-01,87.6,11
30614,2016-12-01,14.9,1
30618,2016-12-01,138.9,13
67670,2016-12-01,4.9,1
102910,2016-12-01,20.9,3
107569,2016-12-01,8.2,1
115079,2016-12-01,5.8,1
342347,2016-12-01,143.6,9
902858,2016-12-01,32.2,3
227,2017-01-01,57.6,5
3311,2017-01-01,13.6,1
3314,2017-01-01,8.8,1
12226,2017-01-01,19.5,1
12241,2017-01-01,13.6,1
20224,2017-01-01,4.8,1
28850,2017-01-01,23.5,2
30605,2017-01-01,75,6
30606,2017-01-01,12.6,1
30614,2017-01-01,32.3,4
30618,2017-01-01,212.6,15
102910,2017-01-01,30,2
107569,2017-01-01,101.4,8
116297,2017-01-01,5.1,1
306780,2017-01-01,37.3,2
342347,2017-01-01,321.8,19
902858,2017-01-01,50.9,6
227,2017-02-01,89.2,4
3305,2017-02-01,819.9,20
3307,2017-02-01,10.6,1
3311,2017-02-01,132.3,6
3314,2017-02-01,74,3
12226,2017-02-01,35.7,3
12572,2017-02-01,43.7,2
20224,2017-02-01,108.1,6
20230,2017-02-01,28.1,3
30604,2017-02-01,25,2
30605,2017-02-01,1456.7,39
30606,2017-02-01,43,4
30614,2017-02-01,212.7,8
30618,2017-02-01,714.3,37
102910,2017-02-01,26.6,3
107569,2017-02-01,1651.5,37
115079,2017-02-01,10.7,1
301932,2017-02-01,439.4,10
306780,2017-02-01,1322.3,28
342347,2017-02-01,1225.4,35
902858,2017-02-01,290.8,16
197,2017-03-01,293.7,9
227,2017-03-01,399.6,15
3305,2017-03-01,158.6,3
3306,2017-03-01,267.2,12
3311,2017-03-01,87.1,4
3314,2017-03-01,64.9,4
12241,2017-03-01,14.1,2
12570,2017-03-01,322.6,9
12572,2017-03-01,1050.2,23
20224,2017-03-01,438.5,22
20230,2017-03-01,1132.3,37
28850,2017-03-01,108.5,6
30605,2017-03-01,3115.4,95
30606,2017-03-01,730.1,17
30614,2017-03-01,1697.3,52
30618,2017-03-01,6273.8,176
67670,2017-03-01,16.5,1
102910,2017-03-01,579.9,21
107569,2017-03-01,2636.3,87
115079,2017-03-01,610.1,14
116297,2017-03-01,478.5,19
301932,2017-03-01,158.6,3
302086,2017-03-01,227.6,5
306780,2017-03-01,2500.5,31
342347,2017-03-01,3818.2,74
902858,2017-03-01,2842.8,108
197,2017-04-01,2482.7,43
227,2017-04-01,9132.8,258
3305,2017-04-01,403.2,15
3306,2017-04-01,1129.1,23
3307,2017-04-01,336.6,12
3311,2017-04-01,749.6,16
3314,2017-04-01,3896,80
12226,2017-04-01,270.3,6
12229,2017-04-01,10.6,1
12241,2017-04-01,251.3,5
12570,2017-04-01,1135.1,39
12572,2017-04-01,1241.4,41
20224,2017-04-01,3346.3,82
20230,2017-04-01,6074.7,129
28850,2017-04-01,260.6,7
30604,2017-04-01,203.8,11
30605,2017-04-01,18755,443
30606,2017-04-01,2300.5,42
30614,2017-04-01,10632.5,252
30618,2017-04-01,28901,675
67670,2017-04-01,693,24
102910,2017-04-01,2803.4,54
107569,2017-04-01,6011.9,163
115079,2017-04-01,1205.4,42
116297,2017-04-01,2801.7,72
220034,2017-04-01,30.2,2
301932,2017-04-01,316.4,15
302086,2017-04-01,691.6,21
306780,2017-04-01,9902.2,161
342347,2017-04-01,4375.7,67
902858,2017-04-01,23870.3,447
197,2017-05-01,377.5,15
227,2017-05-01,4196.9,172
3305,2017-05-01,6566.1,170
3306,2017-05-01,5214.1,133
3307,2017-05-01,928.5,41
3311,2017-05-01,591.9,30
3314,2017-05-01,674.4,26
12226,2017-05-01,207.2,10
12229,2017-05-01,34.7,2
12241,2017-05-01,13.7,1
12570,2017-05-01,187.3,10
12572,2017-05-01,187.3,10
20224,2017-05-01,1744.5,47
20230,2017-05-01,8735.2,224
28850,2017-05-01,181.6,11
30604,2017-05-01,37.4,2
30605,2017-05-01,8060.5,245
30606,2017-05-01,2064.8,39
30614,2017-05-01,3086.9,99
30618,2017-05-01,7450.6,226
67670,2017-05-01,1680.3,50
102910,2017-05-01,39.2,2
107569,2017-05-01,2689.8,92
115079,2017-05-01,187.3,10
116297,2017-05-01,4670.1,98
220034,2017-05-01,279.7,10
301932,2017-05-01,1225.7,22
306780,2017-05-01,3008.2,58
342347,2017-05-01,3536.8,90
902858,2017-05-01,8365.1,208
197,2017-06-01,9.3,1
3311,2017-06-01,24.3,1
3314,2017-06-01,11.4,1
12226,2017-06-01,40.5,3
20224,2017-06-01,165.2,8
20230,2017-06-01,26.4,2
30605,2017-06-01,136.7,9
30614,2017-06-01,90.7,6
30618,2017-06-01,141.1,8
107569,2017-06-01,219.9,13
220034,2017-06-01,102.2,6
306780,2017-06-01,148.5,3
342347,2017-06-01,104,4
902858,2017-06-01,216.9,8
20224,2017-07-01,64.8,5
30605,2017-07-01,16.9,1
107569,2017-07-01,11.7,1
306780,2017-07-01,10.3,1
342347,2017-07-01,21.5,1
902858,2017-07-01,56.9,2
197,2017-08-01,21.1,1
227,2017-08-01,8.2,1
3305,2017-08-01,54.6,3
3307,2017-08-01,19,1
20224,2017-08-01,19.4,4
20230,2017-08-01,4.8,1
30605,2017-08-01,33.8,2
30606,2017-08-01,63.7,1
30614,2017-08-01,28.6,3
30618,2017-08-01,213.7,4
67670,2017-08-01,16.2,1
301932,2017-08-01,18.2,1
306780,2017-08-01,32.8,2
342347,2017-08-01,62,4
902858,2017-08-01,48.8,5
12570,2017-09-01,18.8,1
20224,2017-09-01,10.4,1
30605,2017-09-01,7.8,1
30618,2017-09-01,64.5,4
102910,2017-09-01,7.7,1
115079,2017-09-01,18.8,1
902858,2017-09-01,105.4,6
20224,2017-10-01,3,1
30606,2017-10-01,13.1,2
30618,2017-10-01,21,3
902858,2017-10-01,7.2,1
227,2017-11-01,47,6
3305,2017-11-01,4.8,1
3306,2017-11-01,4.8,1
3314,2017-11-01,26.9,3
12226,2017-11-01,10.2,1
12229,2017-11-01,8.1,1
12570,2017-11-01,66.6,4
12572,2017-11-01,66.6,4
20224,2017-11-01,109.7,6
20230,2017-11-01,10.7,2
30605,2017-11-01,103.7,13
30614,2017-11-01,48.8,6
30618,2017-11-01,419.9,34
67670,2017-11-01,34.5,3
102910,2017-11-01,23.7,3
107569,2017-11-01,23.3,4
115079,2017-11-01,66.6,4
116297,2017-11-01,4.8,1
301932,2017-11-01,4.8,1
342347,2017-11-01,10.8,1
902858,2017-11-01,78.5,5
3306,2017-12-01,11,1
3307,2017-12-01,12.5,1
3314,2017-12-01,6,1
12226,2017-12-01,12.5,1
12229,2017-12-01,12.5,1
20230,2017-12-01,22.1,3
30605,2017-12-01,39.7,5
30606,2017-12-01,7.3,1
30614,2017-12-01,28.1,4
30618,2017-12-01,49.2,4
116297,2017-12-01,27.1,1
301932,2017-12-01,27.1,1
342347,2017-12-01,20.1,1
902858,2017-12-01,49.2,4
197,2018-01-01,34.8,1
227,2018-01-01,11.2,1
12570,2018-01-01,15.5,1
20224,2018-01-01,21.3,3
30605,2018-01-01,35,4
30606,2018-01-01,34.8,1
30618,2018-01-01,77,4
67670,2018-01-01,22.1,2
107569,2018-01-01,13.7,2
115079,2018-01-01,15.5,1
302086,2018-01-01,9.4,1
342347,2018-01-01,5.2,1
902858,2018-01-01,94.6,5
197,2018-02-01,5.5,1
227,2018-02-01,89.7,4
3305,2018-02-01,116.2,3
3306,2018-02-01,86.3,2
20230,2018-02-01,52.5,2
30605,2018-02-01,188.8,12
30614,2018-02-01,41.4,3
30618,2018-02-01,114.5,9
67670,2018-02-01,10.6,1
102910,2018-02-01,21,1
107569,2018-02-01,38,5
116297,2018-02-01,116.2,3
301932,2018-02-01,70.9,2
342347,2018-02-01,600.6,11
902858,2018-02-01,52.1,5
197,2018-03-01,84.1,2
227,2018-03-01,322.1,12
3305,2018-03-01,379.2,15
3306,2018-03-01,77.3,2
3307,2018-03-01,54.8,3
3311,2018-03-01,661.6,21
3314,2018-03-01,285,7
12226,2018-03-01,54.8,3
12229,2018-03-01,36.8,2
12241,2018-03-01,391.4,8
12570,2018-03-01,136.2,7
12572,2018-03-01,669.3,7
20224,2018-03-01,188.1,8
20230,2018-03-01,267.4,11
28850,2018-03-01,417.4,11
30604,2018-03-01,20.8,1
30605,2018-03-01,1399.5,61
30606,2018-03-01,304.7,14
30614,2018-03-01,199.4,16
30618,2018-03-01,2745.5,99
67670,2018-03-01,212.9,7
102910,2018-03-01,879.9,12
107569,2018-03-01,568.3,19
115079,2018-03-01,97.3,4
116297,2018-03-01,170.5,6
301932,2018-03-01,315,11
302086,2018-03-01,127.3,7
306780,2018-03-01,57.4,4
342347,2018-03-01,1149.4,32
902858,2018-03-01,736.1,38
197,2018-04-01,1941.1,28
227,2018-04-01,3694.3,125
3305,2018-04-01,4748.4,79
3306,2018-04-01,100.3,4
3307,2018-04-01,64.9,4
3311,2018-04-01,336.8,9
3314,2018-04-01,1429.8,32
12226,2018-04-01,175.4,8
12241,2018-04-01,109.9,1
12570,2018-04-01,673.7,24
12572,2018-04-01,415.3,20
20224,2018-04-01,1397.9,23
20230,2018-04-01,811,22
28850,2018-04-01,214.1,10
30604,2018-04-01,188.3,6
30605,2018-04-01,5368.5,183
30606,2018-04-01,2107.8,38
30614,2018-04-01,2723.3,59
30618,2018-04-01,9170.7,308
67670,2018-04-01,1032.1,38
102910,2018-04-01,471.5,21
107569,2018-04-01,1686.9,67
115079,2018-04-01,716.7,24
116297,2018-04-01,1169.2,26
220034,2018-04-01,32.4,2
301932,2018-04-01,1656.2,30
302086,2018-04-01,330.3,8
306780,2018-04-01,1848.8,62
342347,2018-04-01,573.3,14
902858,2018-04-01,8564.7,172
197,2018-05-01,323.6,9
227,2018-05-01,1964,75
3305,2018-05-01,130.6,9
3306,2018-05-01,18.3,1
3307,2018-05-01,174.6,7
3311,2018-05-01,841.4,26
3314,2018-05-01,304.1,10
12226,2018-05-01,1122,41
12229,2018-05-01,12.7,2
12241,2018-05-01,143.2,3
12570,2018-05-01,332,17
12572,2018-05-01,350.3,15
20224,2018-05-01,2404.2,77
20230,2018-05-01,608.1,20
28850,2018-05-01,369.9,6
30604,2018-05-01,232.5,6
30605,2018-05-01,3441.7,127
30606,2018-05-01,590.5,21
30614,2018-05-01,1380.5,49
30618,2018-05-01,4271,168
67670,2018-05-01,280.7,19
102910,2018-05-01,579.1,16
107569,2018-05-01,1784.5,72
115079,2018-05-01,344.6,18
116297,2018-05-01,565.1,21
220034,2018-05-01,73.8,1
301932,2018-05-01,72.3,5
302086,2018-05-01,75.5,6
306780,2018-05-01,1317.7,46
342347,2018-05-01,476.5,22
902858,2018-05-01,6072.6,143
197,2018-06-01,6,1
3314,2018-06-01,29.2,2
12570,2018-06-01,7.4,1
12572,2018-06-01,7.4,1
20224,2018-06-01,62.3,6
20230,2018-06-01,35.1,3
30605,2018-06-01,14,2
30614,2018-06-01,75.2,6
30618,2018-06-01,130.9,10
67670,2018-06-01,32.3,2
107569,2018-06-01,79.6,7
116297,2018-06-01,5.9,1
220034,2018-06-01,7.1,1
306780,2018-06-01,24.5,1
342347,2018-06-01,549.2,11
902858,2018-06-01,99.6,9
227,2018-07-01,21.3,2
3306,2018-07-01,7.9,1
3307,2018-07-01,45.5,2
12226,2018-07-01,62.9,3
12229,2018-07-01,45.5,2
20224,2018-07-01,589.6,19
20230,2018-07-01,25,3
30605,2018-07-01,190.2,9
30614,2018-07-01,43.5,4
30618,2018-07-01,134.5,11
107569,2018-07-01,64.5,4
116297,2018-07-01,5.9,1
306780,2018-07-01,34.9,2
342347,2018-07-01,53.3,3
902858,2018-07-01,209.4,14
227,2018-08-01,52.8,2
12226,2018-08-01,13.7,1
12570,2018-08-01,7.9,1
20230,2018-08-01,24.1,1
30605,2018-08-01,41.7,2
30614,2018-08-01,24.1,1
30618,2018-08-01,39.5,3
102910,2018-08-01,7.5,1
107569,2018-08-01,50.2,3
116297,2018-08-01,24.1,1
220034,2018-08-01,31.2,1
342347,2018-08-01,33.4,4
902858,2018-08-01,43.7,2
227,2018-09-01,14.5,1
12570,2018-09-01,33.7,2
12572,2018-09-01,33.7,2
20224,2018-09-01,35.5,1
20230,2018-09-01,122.1,4
28850,2018-09-01,6.1,1
30605,2018-09-01,102.6,10
30614,2018-09-01,122.1,4
30618,2018-09-01,234.9,13
67670,2018-09-01,14.5,1
102910,2018-09-01,6.5,1
107569,2018-09-01,11.9,1
115079,2018-09-01,42.6,3
220034,2018-09-01,115.2,3
302086,2018-09-01,8.9,1
306780,2018-09-01,11,1
342347,2018-09-01,23.7,2
902858,2018-09-01,137.6,5
227,2018-10-01,11.1,1
12570,2018-10-01,37.4,3
12572,2018-10-01,10.7,1
20230,2018-10-01,6.6,1
30605,2018-10-01,111.4,4
30606,2018-10-01,9.4,1
30614,2018-10-01,6.6,1
30618,2018-10-01,250.4,19
102910,2018-10-01,56.2,5
107569,2018-10-01,100.5,3
115079,2018-10-01,37.4,3
902858,2018-10-01,26.6,3
227,2018-11-01,86.9,10
3306,2018-11-01,8.3,1
12570,2018-11-01,98.9,7
12572,2018-11-01,92.9,7
20224,2018-11-01,35.6,1
20230,2018-11-01,44.4,3
30605,2018-11-01,109.5,9
30614,2018-11-01,44.4,3
30618,2018-11-01,487.3,36
67670,2018-11-01,14.4,2
102910,2018-11-01,16.7,2
107569,2018-11-01,97.7,4
115079,2018-11-01,98.9,7
902858,2018-11-01,100.3,7
227,2018-12-01,40.7,4
3307,2018-12-01,6.3,1
3314,2018-12-01,5.7,1
12226,2018-12-01,143.5,10
12570,2018-12-01,51.7,4
12572,2018-12-01,51.7,4
20224,2018-12-01,33.3,3
30605,2018-12-01,70.7,8
30606,2018-12-01,6.4,1
30614,2018-12-01,5.7,1
30618,2018-12-01,348.5,29
102910,2018-12-01,44.9,6
107569,2018-12-01,12.8,1
115079,2018-12-01,51.7,4
342347,2018-12-01,7.9,1
902858,2018-12-01,74.3,6
227,2019-01-01,139.9,4
3305,2019-01-01,59.4,6
3307,2019-01-01,6.3,1
12226,2019-01-01,86.2,5
12572,2019-01-01,24.4,2
20224,2019-01-01,77.1,5
30605,2019-01-01,412.9,10
30606,2019-01-01,5,1
30618,2019-01-01,91.4,10
67670,2019-01-01,19.1,2
102910,2019-01-01,31.4,3
107569,2019-01-01,21.7,3
116297,2019-01-01,19.8,2
301932,2019-01-01,19.8,2
302086,2019-01-01,19.7,2
306780,2019-01-01,16.8,2
342347,2019-01-01,78.1,2
902858,2019-01-01,21.9,3
197,2019-02-01,53.3,2
227,2019-02-01,61.8,7
3306,2019-02-01,21.4,1
3307,2019-02-01,26.3,1
3311,2019-02-01,181.6,8
3314,2019-02-01,133.9,4
12226,2019-02-01,165.7,11
12241,2019-02-01,42.1,2
12570,2019-02-01,32.9,3
12572,2019-02-01,30.4,3
20224,2019-02-01,371.6,11
20230,2019-02-01,109.5,5
28850,2019-02-01,47.7,4
30604,2019-02-01,18,2
30605,2019-02-01,1263.1,58
30606,2019-02-01,250.6,9
30614,2019-02-01,123.2,7
30618,2019-02-01,852.4,42
67670,2019-02-01,80.9,6
102910,2019-02-01,178.1,10
107569,2019-02-01,240.3,15
115079,2019-02-01,132.2,5
116297,2019-02-01,61,4
302086,2019-02-01,194.1,7
306780,2019-02-01,125.4,8
342347,2019-02-01,220.2,18
902858,2019-02-01,327.4,19
197,2019-03-01,82.7,6
227,2019-03-01,176.4,8
3305,2019-03-01,26.3,2
3306,2019-03-01,26.3,2
3307,2019-03-01,93.7,4
3311,2019-03-01,58.7,2
3314,2019-03-01,756.7,13
12226,2019-03-01,1907.5,56
12241,2019-03-01,11.2,1
12570,2019-03-01,335.9,17
12572,2019-03-01,185.4,11
20224,2019-03-01,2829,64
20230,2019-03-01,1069,31
28850,2019-03-01,35.6,2
30604,2019-03-01,37.1,1
30605,2019-03-01,3483.3,97
30606,2019-03-01,2522.3,14
30614,2019-03-01,1987.9,53
30618,2019-03-01,6889.8,214
67670,2019-03-01,213.6,6
102910,2019-03-01,426.6,14
107569,2019-03-01,1862.4,60
115079,2019-03-01,438,20
116297,2019-03-01,725.6,18
301932,2019-03-01,16.6,1
302086,2019-03-01,334.8,13
306780,2019-03-01,732.4,22
342347,2019-03-01,1977.3,61
902858,2019-03-01,5315.9,98
197,2019-04-01,2700.6,34
227,2019-04-01,5260.6,134
3305,2019-04-01,390.7,21
3306,2019-04-01,1155,32
3307,2019-04-01,446.5,19
3311,2019-04-01,1698.4,54
3314,2019-04-01,2303.7,72
12226,2019-04-01,1489.5,44
12229,2019-04-01,102.3,7
12241,2019-04-01,513.6,17
12570,2019-04-01,797.5,26
12572,2019-04-01,691.4,26
20224,2019-04-01,5553.1,100
20230,2019-04-01,3819.1,98
28850,2019-04-01,1647.5,45
30604,2019-04-01,1204.9,29
30605,2019-04-01,15135.1,347
30606,2019-04-01,2752.1,53
30614,2019-04-01,6901.6,203
30618,2019-04-01,24176.9,694
67670,2019-04-01,7367.5,115
102910,2019-04-01,1500.7,46
107569,2019-04-01,4483.6,117
115079,2019-04-01,1071.6,38
116297,2019-04-01,1443.8,43
220034,2019-04-01,775.5,5
301932,2019-04-01,243.1,14
302086,2019-04-01,459.4,18
306780,2019-04-01,7328.6,179
342347,2019-04-01,6826,190
902858,2019-04-01,15738.5,355
197,2019-05-01,679.6,21
227,2019-05-01,6062.1,160
3305,2019-05-01,1073.1,28
3306,2019-05-01,86.6,3
3307,2019-05-01,848.5,28
3311,2019-05-01,1112.7,37
3314,2019-05-01,1027.7,43
12226,2019-05-01,386.6,18
12229,2019-05-01,119.1,5
12241,2019-05-01,292.1,13
12570,2019-05-01,447.4,20
12572,2019-05-01,577.5,26
20224,2019-05-01,1953.1,56
20230,2019-05-01,1050.2,35
28850,2019-05-01,527.3,21
30604,2019-05-01,287.2,11
30605,2019-05-01,11731.4,344
30606,2019-05-01,883.8,30
30614,2019-05-01,1647.6,74
30618,2019-05-01,10308.2,389
67670,2019-05-01,2701.3,83
102910,2019-05-01,1422.1,46
107569,2019-05-01,5389.3,158
115079,2019-05-01,868,37
116297,2019-05-01,252.3,10
220034,2019-05-01,95.6,2
301932,2019-05-01,246.8,5
302086,2019-05-01,614.4,18
306780,2019-05-01,7406.3,138
342347,2019-05-01,2775.4,80
902858,2019-05-01,8545.1,192
197,2019-06-01,87.4,4
227,2019-06-01,175.6,7
3306,2019-06-01,9.6,1
3307,2019-06-01,57,2
3311,2019-06-01,31.6,2
3314,2019-06-01,9.6,1
12226,2019-06-01,250.8,8
12229,2019-06-01,46.9,1
12241,2019-06-01,31.6,2
12570,2019-06-01,52.3,3
12572,2019-06-01,63.4,4
20224,2019-06-01,616.6,30
20230,2019-06-01,291.5,6
28850,2019-06-01,31.6,2
30605,2019-06-01,2749.1,69
30606,2019-06-01,44.4,2
30614,2019-06-01,395.9,13
30618,2019-06-01,693.3,34
67670,2019-06-01,611.5,21
102910,2019-06-01,31.8,3
107569,2019-06-01,2328.8,53
115079,2019-06-01,52.3,3
116297,2019-06-01,10.7,1
220034,2019-06-01,45.5,4
302086,2019-06-01,10.8,1
306780,2019-06-01,1549.3,40
342347,2019-06-01,6755.9,116
902858,2019-06-01,740.3,31
227,2019-07-01,16.2,2
3305,2019-07-01,52.6,3
3307,2019-07-01,52.6,3
3314,2019-07-01,49.1,3
12226,2019-07-01,168.7,6
20224,2019-07-01,561.3,24
20230,2019-07-01,115.8,8
30604,2019-07-01,54,3
30605,2019-07-01,198.7,6
30614,2019-07-01,156.4,13
30618,2019-07-01,625,33
102910,2019-07-01,37.8,4
107569,2019-07-01,214.1,8
116297,2019-07-01,24.9,2
220034,2019-07-01,937.7,28
306780,2019-07-01,288.5,13
342347,2019-07-01,233.1,13
902858,2019-07-01,311,18
197,2019-08-01,37.1,2
227,2019-08-01,153.5,5
3305,2019-08-01,253.8,12
3307,2019-08-01,250.7,9
3314,2019-08-01,40.4,3
12226,2019-08-01,27.8,3
12570,2019-08-01,11.4,1
20224,2019-08-01,284,13
20230,2019-08-01,50.6,4
30604,2019-08-01,22.1,2
30605,2019-08-01,351.5,13
30606,2019-08-01,30.5,3
30614,2019-08-01,260.8,19
30618,2019-08-01,827.6,40
67670,2019-08-01,51,3
102910,2019-08-01,138.8,4
107569,2019-08-01,235.8,8
116297,2019-08-01,272,12
220034,2019-08-01,828.7,26
301932,2019-08-01,298.1,13
306780,2019-08-01,157.2,6
342347,2019-08-01,350.3,10
902858,2019-08-01,659.4,40
227,2019-09-01,27.2,3
3306,2019-09-01,34.7,1
3307,2019-09-01,8.4,1
12226,2019-09-01,30.2,1
12570,2019-09-01,30.7,3
12572,2019-09-01,62.1,3
20224,2019-09-01,135.2,7
20230,2019-09-01,137.1,3
30605,2019-09-01,239.3,8
30614,2019-09-01,145.9,4
30618,2019-09-01,1064.9,25
67670,2019-09-01,18,2
102910,2019-09-01,315.2,4
107569,2019-09-01,236,7
115079,2019-09-01,30.7,3
220034,2019-09-01,8.9,1
306780,2019-09-01,15.5,1
342347,2019-09-01,85.3,7
902858,2019-09-01,148.9,4
227,2019-10-01,11,2
3306,2019-10-01,26.4,2
3311,2019-10-01,36,1
3314,2019-10-01,21.4,2
12570,2019-10-01,47.1,5
12572,2019-10-01,50.9,5
20224,2019-10-01,8.7,1
20230,2019-10-01,62.4,4
30605,2019-10-01,126.3,13
30614,2019-10-01,76,5
30618,2019-10-01,312,22
