wdpa_id,landcover_class,date,landcover_area_ha
12226,bare_vegetation,2015-01-01,60
197,built_up,2015-01-01,50
227,built_up,2015-01-01,50
3305,built_up,2015-01-01,150
3306,built_up,2015-01-01,50
3307,built_up,2015-01-01,50
3314,built_up,2015-01-01,50
12226,built_up,2015-01-01,50
12229,built_up,2015-01-01,50
12570,built_up,2015-01-01,50
12572,built_up,2015-01-01,50
20224,built_up,2015-01-01,50
20230,built_up,2015-01-01,50
28850,built_up,2015-01-01,50
30604,built_up,2015-01-01,50
30605,built_up,2015-01-01,50
30606,built_up,2015-01-01,50
30614,built_up,2015-01-01,100
30618,built_up,2015-01-01,200
67670,built_up,2015-01-01,50
102910,built_up,2015-01-01,50
107569,built_up,2015-01-01,50
115079,built_up,2015-01-01,50
116297,built_up,2015-01-01,50
220034,built_up,2015-01-01,50
301932,built_up,2015-01-01,50
302086,built_up,2015-01-01,50
306780,built_up,2015-01-01,100
342347,built_up,2015-01-01,100
902858,built_up,2015-01-01,50
20230,closed_forest_deciduous_broad_leaf,2015-01-01,114
30614,closed_forest_deciduous_broad_leaf,2015-01-01,114
30618,closed_forest_deciduous_broad_leaf,2015-01-01,114
116297,closed_forest_deciduous_broad_leaf,2015-01-01,114
342347,closed_forest_deciduous_broad_leaf,2015-01-01,228
902858,closed_forest_deciduous_broad_leaf,2015-01-01,114
197,closed_forest_evergreen_broad_leaf,2015-01-01,224
227,closed_forest_evergreen_broad_leaf,2015-01-01,888
3305,closed_forest_evergreen_broad_leaf,2015-01-01,2834
3306,closed_forest_evergreen_broad_leaf,2015-01-01,784
3307,closed_forest_evergreen_broad_leaf,2015-01-01,808
3311,closed_forest_evergreen_broad_leaf,2015-01-01,538
3314,closed_forest_evergreen_broad_leaf,2015-01-01,224
12226,closed_forest_evergreen_broad_leaf,2015-01-01,3160
12229,closed_forest_evergreen_broad_leaf,2015-01-01,360
12241,closed_forest_evergreen_broad_leaf,2015-01-01,112
12570,closed_forest_evergreen_broad_leaf,2015-01-01,538
12572,closed_forest_evergreen_broad_leaf,2015-01-01,538
20224,closed_forest_evergreen_broad_leaf,2015-01-01,3410
20230,closed_forest_evergreen_broad_leaf,2015-01-01,1714
28850,closed_forest_evergreen_broad_leaf,2015-01-01,112
30604,closed_forest_evergreen_broad_leaf,2015-01-01,112
30605,closed_forest_evergreen_broad_leaf,2015-01-01,3562
30606,closed_forest_evergreen_broad_leaf,2015-01-01,1596
30614,closed_forest_evergreen_broad_leaf,2015-01-01,2312
30618,closed_forest_evergreen_broad_leaf,2015-01-01,7962
67670,closed_forest_evergreen_broad_leaf,2015-01-01,784
102817,closed_forest_evergreen_broad_leaf,2015-01-01,112
102910,closed_forest_evergreen_broad_leaf,2015-01-01,1098
107569,closed_forest_evergreen_broad_leaf,2015-01-01,4160
115079,closed_forest_evergreen_broad_leaf,2015-01-01,986
116297,closed_forest_evergreen_broad_leaf,2015-01-01,1354
220034,closed_forest_evergreen_broad_leaf,2015-01-01,986
301932,closed_forest_evergreen_broad_leaf,2015-01-01,1490
302086,closed_forest_evergreen_broad_leaf,2015-01-01,672
306780,closed_forest_evergreen_broad_leaf,2015-01-01,560
342347,closed_forest_evergreen_broad_leaf,2015-01-01,6632
902858,closed_forest_evergreen_broad_leaf,2015-01-01,5304
227,closed_forest_mixed,2015-01-01,115
12226,closed_forest_mixed,2015-01-01,115
12229,closed_forest_mixed,2015-01-01,115
30605,closed_forest_mixed,2015-01-01,115
107569,closed_forest_mixed,2015-01-01,115
306780,closed_forest_mixed,2015-01-01,115
197,closed_forest_unknown,2015-01-01,116
227,closed_forest_unknown,2015-01-01,1134
3305,closed_forest_unknown,2015-01-01,348
3306,closed_forest_unknown,2015-01-01,116
3307,closed_forest_unknown,2015-01-01,232
3311,closed_forest_unknown,2015-01-01,438
3314,closed_forest_unknown,2015-01-01,116
12226,closed_forest_unknown,2015-01-01,1044
12229,closed_forest_unknown,2015-01-01,116
12241,closed_forest_unknown,2015-01-01,116
12570,closed_forest_unknown,2015-01-01,438
12572,closed_forest_unknown,2015-01-01,1018
20224,closed_forest_unknown,2015-01-01,1230
20230,closed_forest_unknown,2015-01-01,116
28850,closed_forest_unknown,2015-01-01,116
30604,closed_forest_unknown,2015-01-01,232
30605,closed_forest_unknown,2015-01-01,1166
30606,closed_forest_unknown,2015-01-01,116
30614,closed_forest_unknown,2015-01-01,232
30618,closed_forest_unknown,2015-01-01,3558
67670,closed_forest_unknown,2015-01-01,1160
102817,closed_forest_unknown,2015-01-01,116
102910,closed_forest_unknown,2015-01-01,680
107569,closed_forest_unknown,2015-01-01,1768
115079,closed_forest_unknown,2015-01-01,786
116297,closed_forest_unknown,2015-01-01,116
220034,closed_forest_unknown,2015-01-01,1140
301932,closed_forest_unknown,2015-01-01,116
302086,closed_forest_unknown,2015-01-01,902
306780,closed_forest_unknown,2015-01-01,232
342347,closed_forest_unknown,2015-01-01,1412
902858,closed_forest_unknown,2015-01-01,630
197,cropland,2015-01-01,40
227,cropland,2015-01-01,730
3305,cropland,2015-01-01,120
3306,cropland,2015-01-01,40
3307,cropland,2015-01-01,250
3311,cropland,2015-01-01,170
3314,cropland,2015-01-01,120
12226,cropland,2015-01-01,330
12229,cropland,2015-01-01,120
12241,cropland,2015-01-01,40
12570,cropland,2015-01-01,40
12572,cropland,2015-01-01,330
20224,cropland,2015-01-01,500
20230,cropland,2015-01-01,40
28850,cropland,2015-01-01,130
30604,cropland,2015-01-01,40
30605,cropland,2015-01-01,766
30606,cropland,2015-01-01,40
30614,cropland,2015-01-01,210
30618,cropland,2015-01-01,3042
67670,cropland,2015-01-01,540
102910,cropland,2015-01-01,210
107569,cropland,2015-01-01,666
115079,cropland,2015-01-01,170
116297,cropland,2015-01-01,80
220034,cropland,2015-01-01,40
301932,cropland,2015-01-01,120
302086,cropland,2015-01-01,210
306780,cropland,2015-01-01,80
342347,cropland,2015-01-01,180
902858,cropland,2015-01-01,460
197,herbaceous_vegetation,2015-01-01,120
227,herbaceous_vegetation,2015-01-01,986
3305,herbaceous_vegetation,2015-01-01,990
3306,herbaceous_vegetation,2015-01-01,240
3307,herbaceous_vegetation,2015-01-01,190
3311,herbaceous_vegetation,2015-01-01,470
3314,herbaceous_vegetation,2015-01-01,210
12226,herbaceous_vegetation,2015-01-01,1110
12229,herbaceous_vegetation,2015-01-01,200
12241,herbaceous_vegetation,2015-01-01,210
12570,herbaceous_vegetation,2015-01-01,156
12572,herbaceous_vegetation,2015-01-01,60
20224,herbaceous_vegetation,2015-01-01,400
20230,herbaceous_vegetation,2015-01-01,240
28850,herbaceous_vegetation,2015-01-01,210
30604,herbaceous_vegetation,2015-01-01,30
30605,herbaceous_vegetation,2015-01-01,1172
30606,herbaceous_vegetation,2015-01-01,150
30614,herbaceous_vegetation,2015-01-01,180
30618,herbaceous_vegetation,2015-01-01,2700
67670,herbaceous_vegetation,2015-01-01,720
102910,herbaceous_vegetation,2015-01-01,270
107569,herbaceous_vegetation,2015-01-01,1286
115079,herbaceous_vegetation,2015-01-01,276
116297,herbaceous_vegetation,2015-01-01,500
220034,herbaceous_vegetation,2015-01-01,1490
301932,herbaceous_vegetation,2015-01-01,380
302086,herbaceous_vegetation,2015-01-01,426
306780,herbaceous_vegetation,2015-01-01,60
342347,herbaceous_vegetation,2015-01-01,360
902858,herbaceous_vegetation,2015-01-01,686
197,herbaceous_wetland,2015-01-01,690
227,herbaceous_wetland,2015-01-01,1370
3305,herbaceous_wetland,2015-01-01,1790
3306,herbaceous_wetland,2015-01-01,760
3307,herbaceous_wetland,2015-01-01,90
3311,herbaceous_wetland,2015-01-01,1360
3314,herbaceous_wetland,2015-01-01,180
12226,herbaceous_wetland,2015-01-01,1930
12229,herbaceous_wetland,2015-01-01,90
12241,herbaceous_wetland,2015-01-01,90
12570,herbaceous_wetland,2015-01-01,790
12572,herbaceous_wetland,2015-01-01,960
20224,herbaceous_wetland,2015-01-01,1580
20230,herbaceous_wetland,2015-01-01,760
28850,herbaceous_wetland,2015-01-01,90
30604,herbaceous_wetland,2015-01-01,520
30605,herbaceous_wetland,2015-01-01,3050
30606,herbaceous_wetland,2015-01-01,90
30614,herbaceous_wetland,2015-01-01,90
30618,herbaceous_wetland,2015-01-01,2890
67670,herbaceous_wetland,2015-01-01,1120
102817,herbaceous_wetland,2015-01-01,90
102910,herbaceous_wetland,2015-01-01,1400
107569,herbaceous_wetland,2015-01-01,4506
115079,herbaceous_wetland,2015-01-01,1310
116297,herbaceous_wetland,2015-01-01,930
220034,herbaceous_wetland,2015-01-01,1756
301932,herbaceous_wetland,2015-01-01,510
302086,herbaceous_wetland,2015-01-01,970
306780,herbaceous_wetland,2015-01-01,180
342347,herbaceous_wetland,2015-01-01,520
902858,herbaceous_wetland,2015-01-01,1360
3311,no_data,2015-01-01,0
12241,no_data,2015-01-01,0
20230,no_data,2015-01-01,0
28850,no_data,2015-01-01,0
20230,open_forest_deciduous_broad_leaf,2015-01-01,124
30614,open_forest_deciduous_broad_leaf,2015-01-01,124
30618,open_forest_deciduous_broad_leaf,2015-01-01,124
116297,open_forest_deciduous_broad_leaf,2015-01-01,124
342347,open_forest_deciduous_broad_leaf,2015-01-01,248
902858,open_forest_deciduous_broad_leaf,2015-01-01,124
197,open_forest_evergreen_broad_leaf,2015-01-01,244
227,open_forest_evergreen_broad_leaf,2015-01-01,460
3305,open_forest_evergreen_broad_leaf,2015-01-01,3424
3306,open_forest_evergreen_broad_leaf,2015-01-01,1464
3307,open_forest_evergreen_broad_leaf,2015-01-01,614
3311,open_forest_evergreen_broad_leaf,2015-01-01,456
3314,open_forest_evergreen_broad_leaf,2015-01-01,334
12226,open_forest_evergreen_broad_leaf,2015-01-01,948
12229,open_forest_evergreen_broad_leaf,2015-01-01,248
12241,open_forest_evergreen_broad_leaf,2015-01-01,122
12570,open_forest_evergreen_broad_leaf,2015-01-01,578
12572,open_forest_evergreen_broad_leaf,2015-01-01,578
20224,open_forest_evergreen_broad_leaf,2015-01-01,1212
20230,open_forest_evergreen_broad_leaf,2015-01-01,2082
28850,open_forest_evergreen_broad_leaf,2015-01-01,244
30604,open_forest_evergreen_broad_leaf,2015-01-01,456
30605,open_forest_evergreen_broad_leaf,2015-01-01,1228
30606,open_forest_evergreen_broad_leaf,2015-01-01,366
30614,open_forest_evergreen_broad_leaf,2015-01-01,1632
30618,open_forest_evergreen_broad_leaf,2015-01-01,6374
67670,open_forest_evergreen_broad_leaf,2015-01-01,578
102817,open_forest_evergreen_broad_leaf,2015-01-01,212
102910,open_forest_evergreen_broad_leaf,2015-01-01,690
107569,open_forest_evergreen_broad_leaf,2015-01-01,1846
115079,open_forest_evergreen_broad_leaf,2015-01-01,822
116297,open_forest_evergreen_broad_leaf,2015-01-01,1952
220034,open_forest_evergreen_broad_leaf,2015-01-01,822
301932,open_forest_evergreen_broad_leaf,2015-01-01,1716
302086,open_forest_evergreen_broad_leaf,2015-01-01,456
306780,open_forest_evergreen_broad_leaf,2015-01-01,546
342347,open_forest_evergreen_broad_leaf,2015-01-01,1156
902858,open_forest_evergreen_broad_leaf,2015-01-01,3106
197,open_forest_unknown,2015-01-01,1258
227,open_forest_unknown,2015-01-01,3326
3305,open_forest_unknown,2015-01-01,5310
3306,open_forest_unknown,2015-01-01,2480
3307,open_forest_unknown,2015-01-01,1002
3311,open_forest_unknown,2015-01-01,720
3314,open_forest_unknown,2015-01-01,594
12226,open_forest_unknown,2015-01-01,2136
12229,open_forest_unknown,2015-01-01,1254
12241,open_forest_unknown,2015-01-01,594
12570,open_forest_unknown,2015-01-01,1294
12572,open_forest_unknown,2015-01-01,1934
20224,open_forest_unknown,2015-01-01,1974
20230,open_forest_unknown,2015-01-01,2980
28850,open_forest_unknown,2015-01-01,594
30604,open_forest_unknown,2015-01-01,684
30605,open_forest_unknown,2015-01-01,4084
30606,open_forest_unknown,2015-01-01,832
30614,open_forest_unknown,2015-01-01,1922
30618,open_forest_unknown,2015-01-01,14548
67670,open_forest_unknown,2015-01-01,3074
102817,open_forest_unknown,2015-01-01,468
102910,open_forest_unknown,2015-01-01,2324
107569,open_forest_unknown,2015-01-01,5042
115079,open_forest_unknown,2015-01-01,1924
116297,open_forest_unknown,2015-01-01,3442
220034,open_forest_unknown,2015-01-01,1916
301932,open_forest_unknown,2015-01-01,2324
302086,open_forest_unknown,2015-01-01,2474
306780,open_forest_unknown,2015-01-01,1062
342347,open_forest_unknown,2015-01-01,1692
902858,open_forest_unknown,2015-01-01,5318
3311,open_sea,2015-01-01,200
12226,open_sea,2015-01-01,200
220034,open_sea,2015-01-01,200
197,permanent_water_bodies,2015-01-01,320
227,permanent_water_bodies,2015-01-01,1360
3305,permanent_water_bodies,2015-01-01,820
3306,permanent_water_bodies,2015-01-01,420
3311,permanent_water_bodies,2015-01-01,1360
3314,permanent_water_bodies,2015-01-01,270
12226,permanent_water_bodies,2015-01-01,1270
12570,permanent_water_bodies,2015-01-01,1120
12572,permanent_water_bodies,2015-01-01,1120
20224,permanent_water_bodies,2015-01-01,1190
20230,permanent_water_bodies,2015-01-01,420
30604,permanent_water_bodies,2015-01-01,260
30605,permanent_water_bodies,2015-01-01,1940
30618,permanent_water_bodies,2015-01-01,2400
67670,permanent_water_bodies,2015-01-01,1190
102910,permanent_water_bodies,2015-01-01,1120
107569,permanent_water_bodies,2015-01-01,1940
115079,permanent_water_bodies,2015-01-01,1200
116297,permanent_water_bodies,2015-01-01,410
220034,permanent_water_bodies,2015-01-01,1280
301932,permanent_water_bodies,2015-01-01,160
302086,permanent_water_bodies,2015-01-01,430
342347,permanent_water_bodies,2015-01-01,640
902858,permanent_water_bodies,2015-01-01,1190
197,shrubs,2015-01-01,210
227,shrubs,2015-01-01,730
3305,shrubs,2015-01-01,596
3306,shrubs,2015-01-01,230
3307,shrubs,2015-01-01,80
3311,shrubs,2015-01-01,170
3314,shrubs,2015-01-01,170
12226,shrubs,2015-01-01,450
12229,shrubs,2015-01-01,150
12241,shrubs,2015-01-01,170
12570,shrubs,2015-01-01,256
12572,shrubs,2015-01-01,330
20224,shrubs,2015-01-01,650
20230,shrubs,2015-01-01,250
28850,shrubs,2015-01-01,170
30604,shrubs,2015-01-01,60
30605,shrubs,2015-01-01,670
30606,shrubs,2015-01-01,40
30614,shrubs,2015-01-01,260
30618,shrubs,2015-01-01,3016
67670,shrubs,2015-01-01,930
102817,shrubs,2015-01-01,60
102910,shrubs,2015-01-01,310
107569,shrubs,2015-01-01,752
115079,shrubs,2015-01-01,296
116297,shrubs,2015-01-01,270
220034,shrubs,2015-01-01,770
301932,shrubs,2015-01-01,266
302086,shrubs,2015-01-01,456
306780,shrubs,2015-01-01,260
342347,shrubs,2015-01-01,300
902858,shrubs,2015-01-01,798
12226,bare_vegetation,2016-01-01,60
197,built_up,2016-01-01,50
227,built_up,2016-01-01,50
3305,built_up,2016-01-01,150
3306,built_up,2016-01-01,50
3307,built_up,2016-01-01,50
3314,built_up,2016-01-01,50
12226,built_up,2016-01-01,50
12229,built_up,2016-01-01,50
12570,built_up,2016-01-01,50
12572,built_up,2016-01-01,50
20224,built_up,2016-01-01,50
20230,built_up,2016-01-01,50
28850,built_up,2016-01-01,50
30604,built_up,2016-01-01,50
30605,built_up,2016-01-01,50
30606,built_up,2016-01-01,50
30614,built_up,2016-01-01,100
30618,built_up,2016-01-01,200
67670,built_up,2016-01-01,50
102910,built_up,2016-01-01,50
107569,built_up,2016-01-01,50
115079,built_up,2016-01-01,50
116297,built_up,2016-01-01,50
220034,built_up,2016-01-01,50
301932,built_up,2016-01-01,50
302086,built_up,2016-01-01,50
306780,built_up,2016-01-01,100
342347,built_up,2016-01-01,100
902858,built_up,2016-01-01,50
20230,closed_forest_deciduous_broad_leaf,2016-01-01,114
30614,closed_forest_deciduous_broad_leaf,2016-01-01,114
30618,closed_forest_deciduous_broad_leaf,2016-01-01,114
116297,closed_forest_deciduous_broad_leaf,2016-01-01,114
342347,closed_forest_deciduous_broad_leaf,2016-01-01,228
902858,closed_forest_deciduous_broad_leaf,2016-01-01,114
197,closed_forest_evergreen_broad_leaf,2016-01-01,202
227,closed_forest_evergreen_broad_leaf,2016-01-01,800
3305,closed_forest_evergreen_broad_leaf,2016-01-01,2870
3306,closed_forest_evergreen_broad_leaf,2016-01-01,816
3307,closed_forest_evergreen_broad_leaf,2016-01-01,850
3311,closed_forest_evergreen_broad_leaf,2016-01-01,516
3314,closed_forest_evergreen_broad_leaf,2016-01-01,202
12226,closed_forest_evergreen_broad_leaf,2016-01-01,2914
12229,closed_forest_evergreen_broad_leaf,2016-01-01,360
12241,closed_forest_evergreen_broad_leaf,2016-01-01,112
12570,closed_forest_evergreen_broad_leaf,2016-01-01,516
12572,closed_forest_evergreen_broad_leaf,2016-01-01,516
20224,closed_forest_evergreen_broad_leaf,2016-01-01,3132
20230,closed_forest_evergreen_broad_leaf,2016-01-01,1750
28850,closed_forest_evergreen_broad_leaf,2016-01-01,112
30604,closed_forest_evergreen_broad_leaf,2016-01-01,112
30605,closed_forest_evergreen_broad_leaf,2016-01-01,3264
30606,closed_forest_evergreen_broad_leaf,2016-01-01,1574
30614,closed_forest_evergreen_broad_leaf,2016-01-01,1676
30618,closed_forest_evergreen_broad_leaf,2016-01-01,6884
67670,closed_forest_evergreen_broad_leaf,2016-01-01,784
102817,closed_forest_evergreen_broad_leaf,2016-01-01,112
102910,closed_forest_evergreen_broad_leaf,2016-01-01,1076
107569,closed_forest_evergreen_broad_leaf,2016-01-01,3710
115079,closed_forest_evergreen_broad_leaf,2016-01-01,964
116297,closed_forest_evergreen_broad_leaf,2016-01-01,1320
220034,closed_forest_evergreen_broad_leaf,2016-01-01,964
301932,closed_forest_evergreen_broad_leaf,2016-01-01,1460
302086,closed_forest_evergreen_broad_leaf,2016-01-01,672
306780,closed_forest_evergreen_broad_leaf,2016-01-01,538
342347,closed_forest_evergreen_broad_leaf,2016-01-01,5276
902858,closed_forest_evergreen_broad_leaf,2016-01-01,4236
227,closed_forest_mixed,2016-01-01,115
12226,closed_forest_mixed,2016-01-01,115
12229,closed_forest_mixed,2016-01-01,115
30605,closed_forest_mixed,2016-01-01,115
107569,closed_forest_mixed,2016-01-01,115
306780,closed_forest_mixed,2016-01-01,115
197,closed_forest_unknown,2016-01-01,116
227,closed_forest_unknown,2016-01-01,1072
3305,closed_forest_unknown,2016-01-01,348
3306,closed_forest_unknown,2016-01-01,116
3307,closed_forest_unknown,2016-01-01,232
3311,closed_forest_unknown,2016-01-01,412
3314,closed_forest_unknown,2016-01-01,116
12226,closed_forest_unknown,2016-01-01,1050
12229,closed_forest_unknown,2016-01-01,116
12241,closed_forest_unknown,2016-01-01,116
12570,closed_forest_unknown,2016-01-01,412
12572,closed_forest_unknown,2016-01-01,992
20224,closed_forest_unknown,2016-01-01,1260
20230,closed_forest_unknown,2016-01-01,116
28850,closed_forest_unknown,2016-01-01,116
30604,closed_forest_unknown,2016-01-01,232
30605,closed_forest_unknown,2016-01-01,1176
30606,closed_forest_unknown,2016-01-01,116
30614,closed_forest_unknown,2016-01-01,232
30618,closed_forest_unknown,2016-01-01,3430
67670,closed_forest_unknown,2016-01-01,1134
102817,closed_forest_unknown,2016-01-01,116
102910,closed_forest_unknown,2016-01-01,654
107569,closed_forest_unknown,2016-01-01,1572
115079,closed_forest_unknown,2016-01-01,760
116297,closed_forest_unknown,2016-01-01,116
220034,closed_forest_unknown,2016-01-01,1114
301932,closed_forest_unknown,2016-01-01,116
302086,closed_forest_unknown,2016-01-01,882
306780,closed_forest_unknown,2016-01-01,232
342347,closed_forest_unknown,2016-01-01,1452
902858,closed_forest_unknown,2016-01-01,594
197,cropland,2016-01-01,40
227,cropland,2016-01-01,880
3305,cropland,2016-01-01,120
3306,cropland,2016-01-01,40
3307,cropland,2016-01-01,310
3311,cropland,2016-01-01,170
3314,cropland,2016-01-01,120
12226,cropland,2016-01-01,390
12229,cropland,2016-01-01,130
12241,cropland,2016-01-01,40
12570,cropland,2016-01-01,40
12572,cropland,2016-01-01,430
20224,cropland,2016-01-01,606
20230,cropland,2016-01-01,40
28850,cropland,2016-01-01,130
30604,cropland,2016-01-01,40
30605,cropland,2016-01-01,826
30606,cropland,2016-01-01,40
30614,cropland,2016-01-01,210
30618,cropland,2016-01-01,3518
67670,cropland,2016-01-01,710
102910,cropland,2016-01-01,260
107569,cropland,2016-01-01,802
115079,cropland,2016-01-01,220
116297,cropland,2016-01-01,80
220034,cropland,2016-01-01,40
301932,cropland,2016-01-01,120
302086,cropland,2016-01-01,210
306780,cropland,2016-01-01,80
342347,cropland,2016-01-01,180
902858,cropland,2016-01-01,626
197,herbaceous_vegetation,2016-01-01,120
227,herbaceous_vegetation,2016-01-01,1116
3305,herbaceous_vegetation,2016-01-01,1386
3306,herbaceous_vegetation,2016-01-01,636
3307,herbaceous_vegetation,2016-01-01,210
3311,herbaceous_vegetation,2016-01-01,520
3314,herbaceous_vegetation,2016-01-01,270
12226,herbaceous_vegetation,2016-01-01,1300
12229,herbaceous_vegetation,2016-01-01,220
12241,herbaceous_vegetation,2016-01-01,270
12570,herbaceous_vegetation,2016-01-01,156
12572,herbaceous_vegetation,2016-01-01,120
20224,herbaceous_vegetation,2016-01-01,470
20230,herbaceous_vegetation,2016-01-01,636
28850,herbaceous_vegetation,2016-01-01,270
30604,herbaceous_vegetation,2016-01-01,30
30605,herbaceous_vegetation,2016-01-01,1146
30606,herbaceous_vegetation,2016-01-01,210
30614,herbaceous_vegetation,2016-01-01,190
30618,herbaceous_vegetation,2016-01-01,3208
67670,herbaceous_vegetation,2016-01-01,920
102910,herbaceous_vegetation,2016-01-01,330
107569,herbaceous_vegetation,2016-01-01,1526
115079,herbaceous_vegetation,2016-01-01,336
116297,herbaceous_vegetation,2016-01-01,896
220034,herbaceous_vegetation,2016-01-01,1810
301932,herbaceous_vegetation,2016-01-01,568
302086,herbaceous_vegetation,2016-01-01,502
306780,herbaceous_vegetation,2016-01-01,60
342347,herbaceous_vegetation,2016-01-01,480
902858,herbaceous_vegetation,2016-01-01,928
197,herbaceous_wetland,2016-01-01,680
227,herbaceous_wetland,2016-01-01,1370
3305,herbaceous_wetland,2016-01-01,1760
3306,herbaceous_wetland,2016-01-01,750
3307,herbaceous_wetland,2016-01-01,90
3311,herbaceous_wetland,2016-01-01,1360
3314,herbaceous_wetland,2016-01-01,170
12226,herbaceous_wetland,2016-01-01,2010
12229,herbaceous_wetland,2016-01-01,90
12241,herbaceous_wetland,2016-01-01,90
12570,herbaceous_wetland,2016-01-01,770
12572,herbaceous_wetland,2016-01-01,930
20224,herbaceous_wetland,2016-01-01,1580
20230,herbaceous_wetland,2016-01-01,750
28850,herbaceous_wetland,2016-01-01,90
30604,herbaceous_wetland,2016-01-01,500
30605,herbaceous_wetland,2016-01-01,3008
30606,herbaceous_wetland,2016-01-01,90
30614,herbaceous_wetland,2016-01-01,90
30618,herbaceous_wetland,2016-01-01,2850
67670,herbaceous_wetland,2016-01-01,1090
102817,herbaceous_wetland,2016-01-01,90
102910,herbaceous_wetland,2016-01-01,1380
107569,herbaceous_wetland,2016-01-01,4180
115079,herbaceous_wetland,2016-01-01,1290
116297,herbaceous_wetland,2016-01-01,920
220034,herbaceous_wetland,2016-01-01,1756
301932,herbaceous_wetland,2016-01-01,500
302086,herbaceous_wetland,2016-01-01,960
306780,herbaceous_wetland,2016-01-01,180
342347,herbaceous_wetland,2016-01-01,520
902858,herbaceous_wetland,2016-01-01,1360
3311,no_data,2016-01-01,0
12241,no_data,2016-01-01,0
20230,no_data,2016-01-01,0
28850,no_data,2016-01-01,0
20230,open_forest_deciduous_broad_leaf,2016-01-01,124
30614,open_forest_deciduous_broad_leaf,2016-01-01,124
30618,open_forest_deciduous_broad_leaf,2016-01-01,124
116297,open_forest_deciduous_broad_leaf,2016-01-01,124
342347,open_forest_deciduous_broad_leaf,2016-01-01,248
902858,open_forest_deciduous_broad_leaf,2016-01-01,124
197,open_forest_evergreen_broad_leaf,2016-01-01,212
227,open_forest_evergreen_broad_leaf,2016-01-01,354
3305,open_forest_evergreen_broad_leaf,2016-01-01,3242
3306,open_forest_evergreen_broad_leaf,2016-01-01,1286
3307,open_forest_evergreen_broad_leaf,2016-01-01,614
3311,open_forest_evergreen_broad_leaf,2016-01-01,424
3314,open_forest_evergreen_broad_leaf,2016-01-01,334
12226,open_forest_evergreen_broad_leaf,2016-01-01,752
12229,open_forest_evergreen_broad_leaf,2016-01-01,248
12241,open_forest_evergreen_broad_leaf,2016-01-01,122
12570,open_forest_evergreen_broad_leaf,2016-01-01,546
12572,open_forest_evergreen_broad_leaf,2016-01-01,546
20224,open_forest_evergreen_broad_leaf,2016-01-01,1200
20230,open_forest_evergreen_broad_leaf,2016-01-01,1900
28850,open_forest_evergreen_broad_leaf,2016-01-01,244
30604,open_forest_evergreen_broad_leaf,2016-01-01,424
30605,open_forest_evergreen_broad_leaf,2016-01-01,1122
30606,open_forest_evergreen_broad_leaf,2016-01-01,334
30614,open_forest_evergreen_broad_leaf,2016-01-01,1020
30618,open_forest_evergreen_broad_leaf,2016-01-01,5478
67670,open_forest_evergreen_broad_leaf,2016-01-01,578
102817,open_forest_evergreen_broad_leaf,2016-01-01,212
102910,open_forest_evergreen_broad_leaf,2016-01-01,658
107569,open_forest_evergreen_broad_leaf,2016-01-01,1642
115079,open_forest_evergreen_broad_leaf,2016-01-01,790
116297,open_forest_evergreen_broad_leaf,2016-01-01,1702
220034,open_forest_evergreen_broad_leaf,2016-01-01,790
301932,open_forest_evergreen_broad_leaf,2016-01-01,1618
302086,open_forest_evergreen_broad_leaf,2016-01-01,456
306780,open_forest_evergreen_broad_leaf,2016-01-01,514
342347,open_forest_evergreen_broad_leaf,2016-01-01,992
902858,open_forest_evergreen_broad_leaf,2016-01-01,2348
197,open_forest_unknown,2016-01-01,1140
227,open_forest_unknown,2016-01-01,2862
3305,open_forest_unknown,2016-01-01,4828
3306,open_forest_unknown,2016-01-01,2100
3307,open_forest_unknown,2016-01-01,906
3311,open_forest_unknown,2016-01-01,638
3314,open_forest_unknown,2016-01-01,558
12226,open_forest_unknown,2016-01-01,1564
12229,open_forest_unknown,2016-01-01,1218
12241,open_forest_unknown,2016-01-01,558
12570,open_forest_unknown,2016-01-01,1152
12572,open_forest_unknown,2016-01-01,1770
20224,open_forest_unknown,2016-01-01,1762
20230,open_forest_unknown,2016-01-01,2498
28850,open_forest_unknown,2016-01-01,558
30604,open_forest_unknown,2016-01-01,638
30605,open_forest_unknown,2016-01-01,3122
30606,open_forest_unknown,2016-01-01,796
30614,open_forest_unknown,2016-01-01,1452
30618,open_forest_unknown,2016-01-01,12312
67670,open_forest_unknown,2016-01-01,2854
102817,open_forest_unknown,2016-01-01,432
102910,open_forest_unknown,2016-01-01,2024
107569,open_forest_unknown,2016-01-01,4120
115079,open_forest_unknown,2016-01-01,1782
116297,open_forest_unknown,2016-01-01,2890
220034,open_forest_unknown,2016-01-01,1808
301932,open_forest_unknown,2016-01-01,2032
302086,open_forest_unknown,2016-01-01,2198
306780,open_forest_unknown,2016-01-01,990
342347,open_forest_unknown,2016-01-01,1620
902858,open_forest_unknown,2016-01-01,4488
3311,open_sea,2016-01-01,200
12226,open_sea,2016-01-01,200
220034,open_sea,2016-01-01,200
197,permanent_water_bodies,2016-01-01,330
227,permanent_water_bodies,2016-01-01,1360
3305,permanent_water_bodies,2016-01-01,800
3306,permanent_water_bodies,2016-01-01,400
3311,permanent_water_bodies,2016-01-01,1360
3314,permanent_water_bodies,2016-01-01,250
12226,permanent_water_bodies,2016-01-01,1280
12570,permanent_water_bodies,2016-01-01,1090
12572,permanent_water_bodies,2016-01-01,1090
20224,permanent_water_bodies,2016-01-01,1180
